GPU Util%,GPU Memory,CPU Util%
16,11769,8.0
17,11769,8.8
16,11769,7.7
17,11769,7.1
17,11769,8.7
16,11769,7.3
18,11769,8.0
18,11769,7.3
19,11769,9.3
17,11769,7.4
17,11769,7.4
18,11769,7.7
16,11769,8.4
16,11769,9.3
18,11769,8.3
17,11769,8.0
16,11769,6.4
17,11769,8.7
18,11769,8.3
18,11769,7.7
18,11769,8.0
16,11769,8.0
17,11769,8.0
18,11769,8.7
22,11769,8.1
19,11769,8.0
16,11769,8.0
16,11769,8.0
16,11769,8.0
17,11769,8.0
18,11769,8.6
19,11769,8.1
17,11769,8.1
17,11769,9.0
17,11769,7.4
17,11769,8.1
20,11769,8.4
20,11769,8.4
19,11769,8.7
17,11769,7.3
16,11769,8.0
17,11769,8.3
16,11769,7.4
18,11769,8.7
17,11769,8.1
17,11769,6.7
17,11769,8.4
18,11769,8.1
21,11769,8.1
21,11769,8.1
24,11769,8.5
25,11769,8.4
25,11769,9.0
23,11769,8.0
18,11769,9.0
18,11769,7.7
20,11769,9.0
22,11769,8.7
20,11769,7.7
19,11769,7.7
22,11769,7.7
20,11769,8.0
20,11769,7.4
17,11769,8.0
16,11769,7.3
16,11769,7.4
16,11769,8.0
16,11769,8.1
16,11769,7.4
17,11769,8.0
16,11769,8.0
16,11769,7.7
16,11769,7.7
18,11769,8.4
19,11769,8.7
18,11769,8.4
20,11769,7.3
20,11769,8.4
19,11769,8.1
21,11769,8.4
21,11769,8.4
22,11769,7.7
23,11769,8.1
21,11769,8.4
21,11769,8.1
22,11769,7.4
23,11769,8.4
21,11769,9.0
20,11769,8.1
20,11769,7.5
20,11769,8.4
23,11769,7.4
18,11769,7.7
17,11769,7.4
19,11769,8.7
22,11769,7.8
21,11769,8.0
25,11769,8.0
23,11769,7.7
17,11769,7.4
20,11769,8.1
24,11769,8.7
25,11769,9.3
25,11769,8.1
25,11769,9.7
27,11769,9.2
26,11769,8.1
27,11769,8.5
27,11769,7.7
27,11769,10.3
27,11769,8.1
28,11769,7.4
27,11769,8.4
27,11769,8.7
26,11769,8.7
26,11769,8.1
31,11769,8.8
34,11769,8.4
36,11769,8.7
28,11769,8.5
29,11769,8.8
21,11769,8.0
15,11769,7.4
18,11769,8.7
19,11769,8.0
18,11769,8.0
19,11769,8.0
16,11769,8.0
16,11769,7.0
15,11769,7.3
15,11769,8.4
15,11769,8.0
16,11769,8.4
16,11769,7.4
16,11769,8.9
16,11769,7.4
17,11769,7.6
16,11769,8.0
16,11769,8.4
15,11769,7.3
16,11769,7.0
16,11769,8.1
16,11769,8.3
18,11769,8.1
17,11769,8.4
17,11769,8.1
18,11769,8.3
16,11769,8.0
17,11769,7.7
16,11769,7.7
16,11769,8.7
16,11769,7.7
16,11769,7.7
16,11769,7.7
17,11769,8.9
18,11769,7.4
15,11769,8.9
16,11769,8.7
15,11769,8.4
16,11769,8.0
16,11769,7.7
15,11769,6.4
15,11769,7.4
17,11769,8.0
16,11769,7.7
18,11769,7.7
18,11769,7.3
16,11769,7.4
16,11769,7.4
18,11769,8.0
16,11769,8.0
15,11769,8.0
15,11769,7.7
16,11769,8.6
15,11769,8.0
16,11769,7.4
16,11769,7.3
16,11769,8.0
17,11769,8.0
18,11769,7.7
15,11769,7.0
16,11769,8.7
16,11769,8.0
16,11769,9.9
19,11769,8.0
16,11769,8.7
16,11769,7.3
16,11769,7.4
17,11769,7.1
17,11769,8.6
16,11769,8.3
17,11769,7.7
16,11769,7.6
15,11769,7.4
15,11769,7.1
15,11769,7.4
16,11769,7.7
15,11769,9.6
18,11769,7.3
15,11769,7.7
16,11769,8.1
16,11769,8.0
16,11769,7.0
16,11769,7.7
16,11769,7.3
16,11769,7.4
18,11769,8.7
23,11769,8.4
24,11769,8.0
29,11769,7.8
33,11769,8.1
33,11769,8.8
30,11769,7.2
31,11769,8.2
27,11769,8.4
27,11769,9.4
26,11769,9.9
24,11769,8.7
21,11769,8.7
20,11769,9.3
21,11769,9.5
21,11769,7.7
21,11769,8.4
23,11769,9.0
22,11769,8.1
24,11769,8.4
25,11769,8.0
20,11769,7.7
15,11769,8.0
15,11769,7.9
15,11769,9.0
14,11769,7.7
14,11769,6.7
16,11769,8.6
17,11769,9.6
18,11769,8.0
17,11769,7.7
18,11769,8.7
17,11769,7.0
15,11769,7.7
15,11769,7.4
14,11769,7.7
16,11769,8.0
14,11769,9.0
14,11769,7.7
15,11769,8.3
16,11769,8.3
17,11769,7.8
18,11769,7.4
16,11769,8.0
14,11769,8.3
15,11769,8.0
15,11769,6.7
15,11769,8.4
16,11769,7.7
15,11769,7.3
16,11769,7.4
16,11769,8.0
16,11769,8.4
16,11769,7.7
16,11769,8.4
15,11769,7.7
14,11769,7.6
14,11769,7.0
16,11769,8.0
16,11769,9.3
17,11769,8.0
16,11769,8.3
16,11769,7.0
15,11769,8.4
14,11769,8.0
15,11769,8.7
15,11769,7.4
15,11769,8.9
18,11769,8.7
16,11769,7.7
16,11769,7.0
15,11769,7.7
14,11769,7.7
12,11769,6.3
0,11705,6.9
0,0,8.2
