GPU Util%,GPU Memory,CPU Util%
44,11933,7.7
42,11933,7.4
44,11933,8.7
50,11933,8.3
49,11933,9.3
46,11933,9.7
38,11933,8.7
41,11933,8.4
42,11933,8.6
38,11933,8.4
41,11933,8.1
43,11933,8.3
41,11933,9.0
43,11933,9.4
42,11933,8.0
38,11933,8.7
39,11933,8.2
39,11933,8.4
40,11933,8.6
43,11933,8.3
39,11933,8.3
39,11933,7.7
39,11933,8.9
41,11933,7.3
43,11933,8.0
38,11933,8.9
40,11933,8.3
40,11933,8.0
42,11933,8.7
41,11933,8.4
40,11933,8.3
39,11933,8.7
43,11933,7.7
42,11933,8.0
46,11933,8.3
49,11933,8.7
44,11933,8.3
41,11933,8.7
41,11933,8.0
44,11933,9.3
41,11933,8.0
40,11933,8.1
42,11933,8.1
39,11933,8.4
42,11933,8.7
39,11933,8.0
39,11933,7.4
40,11933,8.3
37,11933,9.2
39,11933,8.0
40,11933,8.3
40,11933,8.4
40,11933,8.0
38,11933,9.0
41,11933,8.4
38,11933,8.7
44,11933,7.7
38,11933,8.4
39,11933,9.0
38,11933,7.7
44,11933,8.6
42,11933,8.1
40,11933,8.1
46,11933,8.7
43,11933,9.3
42,11933,8.6
40,11933,9.0
42,11933,8.7
43,11933,8.4
41,11933,8.7
41,11933,8.3
41,11933,7.7
40,11933,8.0
40,11933,8.1
40,11933,7.3
39,11933,9.2
40,11933,9.0
41,11933,8.3
39,11933,8.0
40,11933,7.7
41,11933,7.4
39,11933,8.7
48,11933,9.3
45,11933,10.5
47,11933,8.0
47,11933,8.0
41,11933,9.0
40,11933,7.4
44,11933,8.7
44,11933,8.2
45,11933,7.7
40,11933,9.0
41,11933,8.3
40,11933,8.4
41,11933,7.7
42,11933,9.0
39,11933,8.0
40,11933,8.4
40,11933,7.4
38,11933,9.6
40,11933,8.0
39,11933,7.7
40,11933,8.4
39,11933,7.7
40,11933,8.0
41,11933,9.0
44,11933,9.0
40,11933,7.7
37,11933,7.7
40,11933,7.0
38,11933,8.1
41,11933,7.4
43,11933,8.3
39,11933,7.7
37,11933,8.3
40,11933,7.1
39,11933,8.7
47,11933,8.0
50,11933,7.7
45,11933,7.7
41,11933,8.7
39,11933,8.0
40,11933,7.4
39,11933,7.7
40,11933,7.3
38,11933,8.7
37,11933,8.0
40,11933,7.4
40,11933,8.3
39,11933,9.0
39,11933,8.1
37,11933,8.7
39,11933,8.0
40,11933,7.4
38,11933,8.0
39,11933,8.6
40,11933,8.4
40,11933,9.3
38,11933,7.7
41,11933,8.0
39,11933,8.4
39,11933,9.7
45,11933,8.4
45,11933,9.1
43,11933,7.0
42,11933,8.0
42,11933,7.4
39,11933,8.0
41,11933,8.3
39,11933,8.4
42,11933,8.4
41,11933,8.0
44,11933,8.0
48,11933,8.0
42,11933,7.7
43,11933,7.7
38,11933,7.4
41,11933,8.7
39,11933,8.7
37,11933,7.4
37,11933,7.7
38,11933,8.0
41,11933,8.1
39,11933,8.3
40,11933,8.6
40,11933,8.3
42,11933,8.0
42,11933,8.5
47,11933,8.0
41,11933,8.4
38,11933,8.3
37,11933,7.4
40,11933,7.0
46,11933,9.2
40,11933,8.3
38,11933,8.3
38,11933,9.3
38,11933,8.1
38,11933,8.3
39,11933,7.4
40,11933,7.7
40,11933,7.4
44,11933,8.7
44,11933,8.0
45,11933,8.7
43,11933,7.8
41,11933,8.6
38,11933,7.7
36,11933,8.4
40,11933,7.7
43,11933,8.0
37,11933,8.3
39,11933,9.3
40,11933,8.0
38,11933,8.3
40,11933,9.3
42,11933,8.3
37,11933,7.3
38,11933,9.3
39,11933,8.0
38,11933,8.7
43,11933,7.4
42,11933,8.0
39,11933,8.7
40,11933,8.7
40,11933,8.0
43,11933,8.7
43,11933,9.0
40,11933,8.9
38,11933,7.9
37,11933,8.4
38,11933,7.7
41,11933,7.7
38,11933,8.4
40,11933,7.3
43,11933,8.4
41,11933,8.0
41,11933,7.7
41,11933,8.0
37,11933,7.7
37,11933,7.7
37,11933,8.3
41,11933,7.7
47,11933,7.7
44,11933,8.3
42,11933,8.7
38,11933,9.3
41,11933,7.7
49,11933,8.4
53,11933,7.5
42,11933,8.3
40,11933,8.0
40,11933,8.7
36,11933,8.0
37,11933,8.0
38,11933,8.0
37,11933,9.0
40,11933,8.7
37,11933,9.0
39,11933,8.7
38,11933,9.1
41,11933,6.7
38,11933,9.3
40,11933,9.1
39,11933,9.3
40,11933,8.1
39,11933,8.3
39,11933,7.7
39,11933,7.7
35,11933,8.9
40,11933,8.4
40,11933,8.0
43,11933,8.3
39,11933,8.0
37,11933,8.0
38,11933,8.7
43,11933,8.3
43,11933,8.4
38,11933,9.2
36,11933,7.7
37,11933,8.3
38,11933,8.4
40,11933,7.7
40,11933,8.4
38,11933,8.7
39,11933,8.1
39,11933,7.4
49,11933,7.7
50,11933,8.3
50,11933,8.0
52,11933,7.7
44,11933,7.7
43,11933,9.0
41,11933,7.8
37,11933,8.0
38,11933,7.0
38,11933,8.2
41,11933,7.7
43,11933,7.3
45,11933,7.1
38,11933,9.6
42,11933,7.8
41,11933,8.7
45,11933,8.4
46,11933,8.6
37,11933,8.7
39,11933,7.7
38,11933,7.6
37,11933,8.0
40,11933,8.6
43,11933,7.8
41,11933,8.3
39,11933,8.9
40,11933,8.3
39,11933,7.4
38,11933,7.3
40,11933,8.3
38,11933,8.7
39,11933,8.0
40,11933,8.5
38,11933,8.0
40,11933,8.9
40,11933,8.4
41,11933,8.4
35,11933,8.3
36,11933,8.3
37,11933,8.4
41,11933,8.3
37,11933,8.0
38,11933,8.3
39,11933,8.0
37,11933,8.0
37,11933,8.0
38,11933,9.3
40,11933,8.3
39,11933,7.6
43,11933,8.7
40,11933,8.4
41,11933,8.7
39,11933,7.7
38,11933,8.0
37,11933,7.3
40,11933,7.3
38,11933,8.9
38,11933,8.4
37,11933,8.9
37,11933,8.3
37,11933,7.0
38,11933,8.0
37,11933,8.4
37,11933,8.2
38,11933,9.0
40,11933,8.4
42,11933,8.1
43,11933,8.6
39,11933,8.3
40,11933,7.7
39,11933,8.3
39,11933,8.4
38,11933,7.7
37,11933,9.0
39,11933,7.4
37,11933,8.0
36,11933,8.1
40,11933,9.4
40,11933,8.7
48,11933,7.3
48,11933,8.6
40,11933,7.7
38,11933,8.7
38,11933,7.4
38,11933,7.7
40,11933,8.3
37,11933,8.9
39,11933,7.4
38,11933,7.4
38,11933,8.3
37,11933,8.7
35,11933,7.7
39,11933,7.4
37,11933,9.2
37,11933,8.0
38,11933,8.1
38,11933,7.3
37,11933,9.0
37,11933,7.4
40,11933,8.3
37,11933,7.7
36,11933,7.7
41,11933,7.8
41,11933,8.3
41,11933,9.0
39,11933,7.7
42,11933,8.7
41,11933,8.0
41,11933,7.8
36,11933,8.3
36,11933,8.0
40,11933,7.4
37,11933,9.0
42,11933,8.6
41,11933,9.3
40,11933,7.7
42,11933,7.7
42,11933,7.5
43,11933,8.1
49,11933,7.3
47,11933,8.7
40,11933,8.0
38,11933,8.9
43,11933,8.0
36,11933,8.3
38,11933,8.7
38,11933,6.7
38,11933,7.4
38,11933,8.0
36,11933,7.4
37,11933,8.0
38,11933,8.4
40,11933,8.3
40,11933,8.4
36,11933,9.0
37,11933,7.7
39,11933,7.3
42,11933,8.7
37,11933,8.0
38,11933,9.0
40,11933,7.7
37,11933,7.7
39,11933,9.3
35,11933,8.0
36,11933,9.0
38,11933,7.4
38,11933,8.0
47,11933,8.4
43,11933,7.7
41,11933,8.0
40,11933,9.0
41,11933,8.4
38,11933,7.3
36,11933,8.7
38,11933,8.0
36,11933,7.7
38,11933,8.0
39,11933,8.3
35,11933,8.6
37,11933,8.7
36,11933,8.1
39,11933,7.7
39,11933,8.0
43,11933,8.6
38,11933,7.7
37,11933,7.7
40,11933,8.3
34,11933,8.0
37,11933,8.4
39,11933,8.1
37,11933,8.7
41,11933,7.7
39,11933,9.3
40,11933,7.6
38,11933,8.4
40,11933,9.0
40,11933,8.2
38,11933,8.7
38,11933,8.3
39,11933,8.4
36,11933,7.7
37,11933,8.7
37,11933,8.0
39,11933,9.0
37,11933,7.7
40,11933,8.3
35,11933,8.4
38,11933,8.9
39,11933,8.5
36,11933,8.4
36,11933,8.4
36,11933,8.9
33,11933,8.0
38,11933,9.0
36,11933,7.4
37,11933,7.3
36,11933,7.1
38,11933,9.0
35,11933,8.3
35,11933,8.3
35,11933,7.4
36,11933,8.6
37,11933,8.6
37,11933,8.0
39,11933,8.7
38,11933,7.7
39,11933,8.7
39,11933,8.4
38,11933,8.1
39,11933,7.7
41,11933,8.0
37,11933,8.0
36,11933,7.7
38,11933,8.4
37,11933,8.3
37,11933,8.3
36,11933,7.5
42,11933,7.8
47,11933,7.3
39,11933,7.7
38,11933,8.0
39,11933,8.3
41,11933,8.4
41,11933,7.7
39,11933,8.7
39,11933,8.7
37,11933,7.7
36,11933,9.0
40,11933,7.7
36,11933,9.2
37,11933,8.6
37,11933,8.5
40,11933,8.0
39,11933,8.3
42,11933,9.3
44,11933,7.7
44,11933,8.4
39,11933,8.6
39,11933,8.3
38,11933,8.0
38,11933,8.6
36,11933,8.3
36,11933,9.0
38,11933,7.7
36,11933,8.3
37,11933,8.3
36,11933,9.3
37,11933,7.6
38,11933,8.0
39,11933,9.0
39,11933,8.6
38,11933,9.0
36,11933,8.3
37,11933,8.3
35,11933,8.3
34,11933,8.0
39,11933,7.4
40,11933,8.7
40,11933,9.0
39,11933,7.7
41,11933,8.3
40,11933,7.4
43,11933,8.9
39,11933,8.7
36,11933,7.7
34,11933,8.6
37,11933,8.0
37,11933,7.1
37,11933,8.7
36,11933,7.4
37,11933,8.0
37,11933,7.7
34,11933,8.0
40,11933,8.0
40,11933,8.1
39,11933,8.7
38,11933,8.7
37,11933,7.6
43,11933,8.7
50,11933,8.3
46,11933,8.0
39,11933,9.3
41,11933,7.7
39,11933,7.7
38,11933,7.7
37,11933,8.6
37,11933,7.3
37,11933,8.7
39,11933,8.0
43,11933,8.7
40,11933,8.3
38,11933,8.7
38,11933,8.2
35,11933,8.4
37,11933,8.7
36,11933,8.0
38,11933,8.7
36,11933,7.7
36,11933,7.7
35,11933,9.2
34,11933,7.3
37,11933,8.0
35,11933,8.6
35,11933,7.4
36,11933,8.4
38,11933,7.7
38,11933,8.3
35,11933,8.0
38,11933,7.7
39,11933,8.3
39,11933,7.3
40,11933,8.4
42,11933,8.0
38,11933,7.9
34,11933,7.7
33,11933,8.3
38,11933,9.2
40,11933,8.4
37,11933,8.7
38,11933,8.1
39,11933,9.6
41,11933,7.4
38,11933,8.0
35,11933,7.1
38,11933,8.7
38,11933,8.0
33,11933,7.0
39,11933,9.3
39,11933,8.3
37,11933,7.4
36,11933,8.4
35,11933,7.7
37,11933,7.4
38,11933,9.0
37,11933,7.6
38,11933,8.7
37,11933,8.3
34,11933,8.7
39,11933,8.0
36,11933,7.7
37,11933,9.6
38,11933,6.7
36,11933,9.2
36,11933,7.7
37,11933,8.7
35,11933,9.2
35,11933,8.0
36,11933,8.0
36,11933,7.4
39,11933,8.7
35,11933,8.0
35,11933,8.4
39,11933,9.0
38,11933,8.0
36,11933,8.0
40,11933,8.0
41,11933,8.7
44,11933,8.7
36,11933,8.9
37,11933,7.7
35,11933,8.3
33,11933,8.9
38,11933,7.7
40,11933,8.7
39,11933,8.0
38,11933,8.3
37,11933,7.4
39,11933,9.3
38,11933,8.0
38,11933,7.0
36,11933,8.4
36,11933,7.7
36,11933,9.0
36,11933,7.7
35,11933,7.6
37,11933,7.1
35,11933,8.7
36,11933,8.9
34,11933,8.0
34,11933,9.6
36,11933,8.0
34,11933,8.3
35,11933,7.3
37,11933,8.4
43,11933,8.0
44,11933,8.0
39,11933,7.3
36,11933,8.7
37,11933,7.7
35,11933,7.7
37,11933,9.3
35,11933,9.0
35,11933,7.4
36,11933,8.6
42,11933,8.7
48,11933,7.0
50,11933,8.1
38,11933,7.4
39,11933,8.4
37,11933,8.0
40,11933,7.7
41,11933,8.3
34,11933,8.0
39,11933,7.4
36,11933,7.4
35,11933,7.4
39,11933,9.5
37,11933,7.4
34,11933,7.4
37,11933,8.0
39,11933,8.0
38,11933,7.7
36,11933,8.0
35,11933,9.2
34,11933,8.3
33,11933,8.0
35,11933,8.3
36,11933,7.0
34,11933,7.1
42,11933,8.4
40,11933,8.3
34,11933,8.0
38,11933,7.3
40,11933,8.4
34,11933,7.7
37,11933,8.7
36,11933,9.2
36,11933,7.9
38,11933,9.3
36,11933,7.7
36,11933,9.5
35,11933,6.7
38,11933,8.4
37,11933,7.4
38,11933,9.0
35,11933,7.4
39,11933,8.7
37,11933,8.0
37,11933,8.4
36,11933,8.0
39,11933,8.4
39,11933,8.0
34,11933,8.6
38,11933,7.8
35,11933,7.7
38,11933,6.7
38,11933,8.2
34,11933,7.7
37,11933,8.4
33,11933,8.3
38,11933,8.2
34,11933,7.7
37,11933,7.3
33,11933,7.4
34,11933,7.7
35,11933,7.7
37,11933,8.3
33,11933,8.0
34,11933,8.0
39,11933,8.3
39,11933,7.7
34,11933,8.7
33,11933,8.3
35,11933,7.3
33,11933,8.3
35,11933,9.0
41,11933,8.0
51,11933,7.4
48,11933,8.0
45,11933,8.1
34,11933,8.6
34,11933,8.0
38,11933,8.1
37,11933,8.2
33,11933,8.4
33,11933,7.0
35,11933,7.7
37,11933,7.7
36,11933,8.3
39,11933,9.7
37,11933,7.4
38,11933,8.0
36,11933,8.4
36,11933,7.7
39,11933,7.4
34,11933,7.4
37,11933,8.7
37,11933,7.0
41,11933,7.7
38,11933,7.7
39,11933,9.6
35,11933,7.4
36,11933,8.7
36,11933,7.4
35,11933,7.7
41,11933,8.3
37,11933,7.1
37,11933,8.1
36,11933,8.7
42,11933,8.4
39,11933,7.7
39,11933,7.7
34,11933,7.7
35,11933,8.4
37,11933,8.0
36,11933,8.1
34,11933,8.5
38,11933,7.7
35,11933,7.7
38,11933,8.4
35,11933,7.7
35,11933,8.3
37,11933,7.7
38,11933,8.0
36,11933,7.1
37,11933,8.4
36,11933,8.3
39,11933,10.2
45,11933,13.8
47,11933,14.1
51,11933,8.5
51,11933,6.8
51,11933,7.7
44,11933,8.5
43,11933,8.4
36,11933,8.4
39,11933,8.1
34,11933,7.4
37,11933,8.7
37,11933,7.1
38,11933,8.3
34,11933,7.7
35,11933,8.7
37,11933,8.7
38,11933,8.4
34,11933,9.0
36,11933,7.7
36,11933,7.7
37,11933,8.0
34,11933,7.7
38,11933,6.7
37,11933,8.4
36,11933,7.7
33,11933,8.4
37,11933,8.1
35,11933,8.4
36,11933,8.7
34,11933,8.4
35,11933,7.8
37,11933,8.1
34,11933,8.4
36,11933,8.0
36,11933,7.3
33,11933,7.7
39,11933,7.7
34,11933,8.3
36,11933,8.4
33,11933,8.4
37,11933,7.7
34,11933,8.3
37,11933,7.7
36,11933,8.7
38,11933,9.3
39,11933,7.7
34,11933,8.4
35,11933,7.7
35,11933,9.4
38,11933,7.4
38,11933,7.4
38,11933,8.4
36,11933,7.7
37,11933,7.7
41,11933,8.1
38,11933,9.3
35,11933,8.3
35,11933,8.4
40,11933,7.7
49,11933,6.7
48,11933,8.0
48,11933,7.4
42,11933,6.8
34,11933,7.8
36,11933,7.7
33,11933,8.0
39,11933,8.1
39,11933,8.1
35,11933,8.4
38,11933,9.3
36,11933,9.1
39,11933,8.4
42,11933,8.4
38,11933,8.4
35,11933,8.0
33,11933,8.4
35,11933,7.4
36,11933,7.4
37,11933,8.4
37,11933,7.7
39,11933,8.2
35,11933,8.4
39,11933,9.3
48,11933,7.7
41,11933,8.3
39,11933,8.4
34,11933,8.1
36,11933,7.4
34,11933,8.4
36,11933,8.8
37,11933,8.0
37,11933,7.4
35,11933,7.7
38,11933,8.8
33,11933,8.7
38,11933,7.4
33,11933,8.4
35,11933,9.1
37,11933,8.4
38,11933,7.7
38,11933,7.7
40,11933,8.4
36,11933,7.4
37,11933,8.7
36,11933,7.7
39,11933,8.1
38,11933,8.0
37,11933,8.0
37,11933,7.8
37,11933,8.7
38,11933,8.1
38,11933,7.7
40,11933,7.7
45,11933,7.4
36,11933,7.7
35,11933,8.3
37,11933,9.0
42,11933,8.0
37,11933,8.7
37,11933,7.4
34,11933,8.6
36,11933,8.0
36,11933,8.0
36,11933,9.0
35,11933,8.7
36,11933,7.1
36,11933,8.0
37,11933,9.3
35,11933,7.4
34,11933,7.1
34,11933,7.4
33,11933,7.4
37,11933,7.7
34,11933,8.0
39,11933,8.4
39,11933,8.6
34,11933,9.0
37,11933,8.4
32,11933,7.4
35,11933,8.5
36,11933,6.4
37,11933,9.1
34,11933,8.1
36,11933,9.0
36,11933,9.0
38,11933,7.5
36,11933,7.8
35,11933,9.1
36,11933,7.4
36,11933,7.7
36,11933,7.8
34,11933,8.0
34,11933,8.1
37,11933,7.1
36,11933,8.7
38,11933,8.4
37,11933,8.7
36,11933,8.0
38,11933,8.4
40,11933,8.0
40,11933,8.7
42,11933,8.3
52,11933,6.8
47,11933,8.7
37,11933,8.7
38,11933,8.4
39,11933,8.0
32,11933,8.1
37,11933,9.2
35,11933,7.8
32,11933,7.8
38,11933,8.7
33,11933,8.7
35,11933,8.3
35,11933,7.4
34,11933,8.1
38,11933,8.7
34,11933,8.5
32,11933,8.4
36,11933,7.7
35,11933,7.8
39,11933,8.4
33,11933,7.7
37,11933,7.4
35,11933,7.7
8,11933,6.3
0,11797,6.9
0,0,7.8
