GPU Util%,GPU Memory,CPU Util%
19,11769,8.0
21,11769,10.3
21,11769,7.5
20,11769,7.7
21,11769,7.1
19,11769,8.0
19,11769,8.7
20,11769,8.0
22,11769,9.7
20,11769,7.7
19,11769,8.0
19,11769,7.7
18,11769,8.0
19,11769,7.8
20,11769,8.0
20,11769,7.4
19,11769,9.9
20,11769,9.3
18,11769,7.7
18,11769,8.6
19,11769,7.7
20,11769,7.7
21,11769,8.4
22,11769,8.4
19,11769,7.4
19,11769,7.8
20,11769,8.4
26,11769,8.0
26,11769,8.4
19,11769,7.0
21,11769,8.1
22,11769,8.7
26,11769,8.4
19,11769,7.4
18,11769,8.0
19,11769,8.7
21,11769,7.7
19,11769,8.1
19,11769,7.7
18,11769,7.4
19,11769,9.0
20,11769,7.3
22,11769,8.7
29,11769,8.9
20,11769,7.1
21,11769,8.0
20,11769,7.7
21,11769,9.3
19,11769,7.7
18,11769,7.7
18,11769,7.7
19,11769,8.9
19,11769,7.1
18,11769,8.3
19,11769,7.4
19,11769,8.1
19,11769,8.3
19,11769,8.9
22,11769,8.7
19,11769,8.0
19,11769,8.1
19,11769,9.0
22,11769,9.0
21,11769,7.7
20,11769,7.7
21,11769,7.7
20,11769,7.7
21,11769,8.4
19,11769,9.3
19,11769,9.0
19,11769,9.3
21,11769,8.0
20,11769,7.4
22,11769,8.1
21,11769,8.0
19,11769,8.4
19,11769,8.4
19,11769,8.0
18,11769,8.1
20,11769,8.3
19,11769,9.3
20,11769,7.7
19,11769,8.3
18,11769,8.3
18,11769,9.0
18,11769,7.7
19,11769,8.0
19,11769,8.7
18,11769,7.7
20,11769,10.3
21,11769,8.0
20,11769,8.1
21,11769,10.2
23,11769,8.2
21,11769,9.0
17,11769,8.0
18,11769,8.7
20,11769,8.7
19,11769,8.1
19,11769,8.1
24,11769,7.4
20,11769,7.7
20,11769,9.2
18,11769,7.4
19,11769,9.6
18,11769,8.7
18,11769,8.0
18,11769,8.3
18,11769,8.4
19,11769,8.7
19,11769,8.0
19,11769,8.0
18,11769,7.7
20,11769,8.7
20,11769,7.7
17,11769,8.3
19,11769,7.1
22,11769,8.7
24,11769,9.0
23,11769,7.4
20,11769,9.0
22,11769,8.0
18,11769,7.7
17,11769,8.1
19,11769,7.0
19,11769,7.8
19,11769,8.4
18,11769,7.7
19,11769,8.4
20,11769,9.3
20,11769,8.3
21,11769,8.1
20,11769,8.9
18,11769,8.4
18,11769,8.6
16,11769,9.0
17,11769,6.7
18,11769,9.0
18,11769,7.4
19,11769,8.4
20,11769,8.1
21,11769,7.7
19,11769,8.0
18,11769,8.0
17,11769,7.7
18,11769,7.4
19,11769,8.3
17,11769,7.3
18,11769,7.4
18,11769,8.6
19,11769,8.0
21,11769,8.5
20,11769,7.8
21,11769,8.3
18,11769,7.0
20,11769,8.4
19,11769,8.7
21,11769,8.4
18,11769,9.6
17,11769,8.0
18,11769,8.4
17,11769,7.4
18,11769,7.4
18,11769,7.4
18,11769,9.0
18,11769,8.0
19,11769,8.3
17,11769,8.4
18,11769,8.0
18,11769,8.7
18,11769,7.4
17,11769,8.0
19,11769,8.0
18,11769,8.3
17,11769,9.0
18,11769,8.3
18,11769,7.1
17,11769,8.0
17,11769,8.4
17,11769,8.4
17,11769,8.0
17,11769,7.4
19,11769,7.1
17,11769,8.0
18,11769,8.6
19,11769,8.7
20,11769,7.4
26,11769,7.7
20,11769,8.1
18,11769,8.3
18,11769,8.0
19,11769,9.3
18,11769,7.7
23,11769,9.6
19,11769,7.7
21,11769,8.3
25,11769,8.0
28,11769,8.8
30,11769,8.5
31,11769,8.0
19,11769,8.0
18,11769,8.4
19,11769,7.4
18,11769,7.7
17,11769,7.8
19,11769,7.0
20,11769,7.7
19,11769,8.1
20,11769,7.4
22,11769,7.3
21,11769,7.7
21,11769,8.9
17,11769,7.0
17,11769,8.7
22,11769,7.7
29,11769,8.8
20,11769,8.0
20,11769,9.0
19,11769,7.1
20,11769,7.4
21,11769,8.7
18,11769,7.4
18,11769,7.7
18,11769,8.7
17,11769,7.7
17,11769,8.1
21,11769,9.1
24,11769,9.3
16,11769,7.3
17,11769,8.3
16,11769,7.1
20,11769,8.4
24,11769,8.7
21,11769,8.3
15,11769,7.4
17,11769,7.4
16,11769,8.0
21,11769,7.7
20,11769,7.4
17,11769,7.7
16,11769,7.3
16,11769,7.0
21,11769,7.7
26,11769,7.7
30,11769,9.8
38,11769,8.5
29,11769,9.7
25,11769,9.1
17,11769,7.3
18,11769,7.4
17,11769,7.7
17,11769,8.4
17,11769,7.7
17,11769,7.7
17,11769,7.7
17,11769,7.4
17,11769,9.9
16,11769,8.0
17,11769,8.0
18,11769,8.7
20,11769,6.8
21,11769,8.7
18,11769,7.7
20,11769,9.3
21,11769,7.1
20,11769,7.8
21,11769,9.0
22,11769,8.4
23,11769,7.7
22,11769,8.4
19,11769,8.4
21,11769,8.1
26,11769,9.8
27,11769,9.3
32,11769,9.4
25,11769,9.3
20,11769,7.5
22,11769,8.0
23,11769,8.4
23,11769,9.3
20,11769,8.3
23,11769,9.6
26,11769,8.6
32,11769,8.1
27,11769,8.4
27,11769,8.7
26,11769,8.7
24,11769,8.1
23,11769,8.1
27,11769,9.3
32,11769,9.8
35,11769,8.7
31,11769,9.0
25,11769,7.7
21,11769,8.7
16,11769,8.3
16,11769,8.7
17,11769,9.0
19,11769,7.7
16,11769,8.3
16,11769,8.4
17,11769,7.7
18,11769,9.3
21,11769,8.3
18,11769,7.4
18,11769,8.0
16,11769,7.7
16,11769,8.0
17,11769,7.0
18,11769,7.7
18,11769,8.4
18,11769,8.7
17,11769,7.7
16,11769,9.0
16,11769,7.0
16,11769,7.3
16,11769,8.4
17,11769,8.1
18,11769,9.0
16,11769,8.0
17,11769,8.7
17,11769,7.4
16,11769,8.7
16,11769,8.0
16,11769,8.3
16,11769,8.4
19,11769,8.0
19,11769,8.4
17,11769,8.4
17,11769,7.3
15,11769,7.7
16,11769,8.4
18,11769,7.4
18,11769,8.0
16,11769,7.4
17,11769,8.4
18,11769,8.4
16,11769,8.9
16,11769,8.7
16,11769,9.2
15,11769,7.7
14,11769,8.7
16,11769,8.0
16,11769,7.7
17,11769,8.3
15,11769,7.3
16,11769,7.1
18,11769,8.1
17,11769,7.3
18,11769,7.4
16,11769,8.0
15,11769,8.0
17,11769,8.9
17,11769,8.7
16,11769,8.0
16,11769,7.4
16,11769,7.4
17,11769,7.7
15,11769,7.6
16,11769,9.0
16,11769,8.3
16,11769,8.3
16,11769,8.0
16,11769,6.7
16,11769,7.0
18,11769,8.6
17,11769,7.7
16,11769,7.7
15,11769,8.1
15,11769,8.0
16,11769,8.0
16,11769,8.7
16,11769,7.7
16,11769,8.0
16,11769,8.0
18,11769,8.0
18,11769,7.7
16,11769,7.4
17,11769,9.0
16,11769,8.3
16,11769,8.9
16,11769,7.4
16,11769,7.3
16,11769,8.0
16,11769,8.3
15,11769,7.1
15,11769,7.7
15,11769,7.7
15,11769,7.4
16,11769,7.9
18,11769,8.7
19,11769,7.3
18,11769,6.8
17,11769,7.1
17,11769,7.4
17,11769,8.7
15,11769,7.7
16,11769,7.4
18,11769,7.7
19,11769,9.3
18,11769,8.3
17,11769,8.6
18,11769,8.7
17,11769,7.0
16,11769,8.7
16,11769,8.3
15,11769,8.4
16,11769,8.3
16,11769,8.1
16,11769,7.6
15,11769,7.4
16,11769,7.4
16,11769,7.4
19,11769,8.3
20,11769,7.8
16,11769,7.0
15,11769,7.6
15,11769,8.0
15,11769,8.3
15,11769,7.7
15,11769,7.7
15,11769,7.0
16,11769,8.1
16,11769,8.3
15,11769,7.7
18,11769,7.7
16,11769,7.4
16,11769,7.7
17,11769,9.0
15,11769,8.0
16,11769,8.4
15,11769,7.7
17,11769,8.0
18,11769,8.6
17,11769,8.1
17,11769,8.0
16,11769,8.6
16,11769,8.0
15,11769,7.7
15,11769,7.0
15,11769,8.3
16,11769,8.3
15,11769,8.1
15,11769,8.3
16,11769,6.8
17,11769,8.7
17,11769,7.4
16,11769,8.0
18,11769,8.7
19,11769,8.0
17,11769,9.3
19,11769,8.1
19,11769,8.9
16,11769,9.0
16,11769,7.4
16,11769,8.3
15,11769,7.7
15,11769,7.0
15,11769,7.7
15,11769,7.4
15,11769,8.0
16,11769,8.3
15,11769,7.6
15,11769,7.7
15,11769,7.4
15,11769,8.9
15,11769,7.0
15,11769,7.7
15,11769,8.4
15,11769,7.4
17,11769,8.3
15,11769,7.7
16,11769,8.0
15,11769,6.7
15,11769,7.6
16,11769,7.0
16,11769,8.0
16,11769,7.3
15,11769,7.4
16,11769,8.3
15,11769,8.3
16,11769,8.0
18,11769,7.7
18,11769,8.0
17,11769,7.6
16,11769,8.7
16,11769,7.0
15,11769,8.4
17,11769,8.6
15,11769,7.7
15,11769,7.3
15,11769,8.0
15,11769,7.3
15,11769,7.7
14,11769,8.0
15,11769,7.4
15,11769,8.2
14,11769,9.0
15,11769,7.6
15,11769,8.7
15,11769,8.7
15,11769,8.0
17,11769,7.5
15,11769,8.0
16,11769,8.0
16,11769,8.7
18,11769,8.0
18,11769,8.0
18,11769,10.2
18,11769,7.3
17,11769,7.3
17,11769,7.4
15,11769,7.7
15,11769,7.7
16,11769,6.7
15,11769,8.1
15,11769,8.3
16,11769,7.0
15,11769,8.3
14,11769,7.7
15,11769,8.0
16,11769,8.0
17,11769,8.3
15,11769,8.0
15,11769,7.3
14,11769,8.3
15,11769,7.7
15,11769,7.7
16,11769,7.4
16,11769,8.0
15,11769,8.3
16,11769,6.7
15,11769,8.0
15,11769,7.7
17,11769,7.7
15,11769,8.3
15,11769,7.3
15,11769,6.7
14,11769,8.6
14,11769,6.7
15,11769,8.0
16,11769,7.7
18,11769,7.7
17,11769,7.6
16,11769,7.4
15,11769,7.7
15,11769,7.3
15,11769,8.3
17,11769,7.7
14,11769,8.0
15,11769,8.7
15,11769,8.4
17,11769,7.7
17,11769,8.4
17,11769,8.0
15,11769,8.4
15,11769,7.3
15,11769,8.0
15,11769,7.6
15,11769,8.4
15,11769,7.3
15,11769,8.3
15,11769,7.0
15,11769,6.7
14,11769,8.9
15,11769,8.9
15,11769,8.0
14,11769,7.6
15,11769,8.0
14,11769,7.7
14,11769,8.3
15,11769,7.7
15,11769,8.7
15,11769,7.7
15,11769,8.9
15,11769,8.3
17,11769,8.0
17,11769,8.0
18,11769,7.7
15,11769,8.0
16,11769,7.7
15,11769,7.3
15,11769,10.8
15,11769,8.3
16,11769,7.0
13,11769,7.7
15,11769,7.7
15,11769,9.2
15,11769,8.0
14,11769,8.2
15,11769,7.4
15,11769,7.7
17,11769,7.7
16,11769,7.0
15,11769,7.7
16,11769,7.7
16,11769,8.0
17,11769,8.3
18,11769,8.3
15,11769,8.3
17,11769,7.7
15,11769,7.7
16,11769,7.7
15,11769,7.7
16,11769,8.0
16,11769,7.7
17,11769,8.0
17,11769,7.4
18,11769,8.0
20,11769,8.0
18,11769,8.9
15,11769,7.6
13,11769,8.3
14,11769,7.7
14,11769,7.7
15,11769,8.3
16,11769,9.3
14,11769,7.3
15,11769,7.6
15,11769,7.0
15,11769,8.7
15,11769,7.1
15,11769,7.7
15,11769,8.0
15,11769,8.0
15,11769,7.7
16,11769,7.4
14,11769,9.6
16,11769,8.0
16,11769,8.0
14,11769,7.3
14,11769,8.3
14,11769,8.0
15,11769,8.2
16,11769,7.7
15,11769,7.4
15,11769,8.0
14,11769,8.3
15,11769,7.7
15,11769,8.0
14,11769,8.6
14,11769,8.0
15,11769,8.3
16,11769,7.7
15,11769,8.0
13,11769,8.0
14,11769,8.0
15,11769,7.3
16,11769,8.0
16,11769,7.3
14,11769,7.7
15,11769,8.0
14,11769,8.0
15,11769,7.0
14,11769,7.4
15,11769,7.7
15,11769,7.7
15,11769,8.0
14,11769,7.4
15,11769,8.3
15,11769,7.6
15,11769,7.7
15,11769,8.3
16,11769,8.0
20,11769,9.3
18,11769,7.5
15,11769,8.0
20,11769,8.1
19,11769,7.3
16,11769,7.6
14,11769,7.0
14,11769,8.0
14,11769,7.3
13,11769,8.0
14,11769,8.3
14,11769,7.6
14,11769,7.7
15,11769,8.3
15,11769,7.0
15,11769,7.3
14,11769,6.7
15,11769,7.6
16,11769,7.4
16,11769,8.0
15,11769,7.3
15,11769,8.4
15,11769,7.4
15,11769,7.3
18,11769,8.6
14,11769,7.8
16,11769,7.0
16,11769,8.0
15,11769,7.0
14,11769,8.0
17,11769,8.3
17,11769,7.7
15,11769,7.7
15,11769,7.6
14,11769,7.3
15,11769,7.4
14,11769,8.6
15,11769,7.1
15,11769,8.3
15,11769,8.6
13,11769,8.4
15,11769,7.4
15,11769,7.6
14,11769,7.7
15,11769,7.6
14,11769,8.7
13,11769,7.0
14,11769,7.7
14,11769,7.6
14,11769,8.4
14,11769,8.0
14,11769,8.4
14,11769,6.8
14,11769,8.3
14,11769,7.3
13,11769,7.7
17,11769,7.3
16,11769,7.3
14,11769,8.3
15,11769,7.0
13,11769,7.4
15,11769,8.9
16,11769,8.0
17,11769,8.7
16,11769,7.3
14,11769,7.7
14,11769,8.3
13,11769,7.7
15,11769,7.3
14,11769,8.0
14,11769,7.7
14,11769,7.3
14,11769,8.3
15,11769,8.3
15,11769,7.7
14,11769,8.0
16,11769,7.0
15,11769,7.3
15,11769,7.7
13,11769,7.7
14,11769,7.0
14,11769,7.7
14,11769,7.7
13,11769,7.7
13,11769,7.0
15,11769,9.3
14,11769,7.4
14,11769,8.0
14,11769,8.7
14,11769,7.3
14,11769,7.3
14,11769,7.7
16,11769,8.4
15,11769,8.0
15,11769,8.4
15,11769,8.3
14,11769,8.4
14,11769,8.0
13,11769,7.4
14,11769,7.7
14,11769,7.7
15,11769,8.0
13,11769,7.6
14,11769,8.7
15,11769,7.1
14,11769,7.0
15,11769,7.7
16,11769,8.6
16,11769,8.4
19,11769,7.4
22,11769,8.7
23,11769,9.0
21,11769,8.0
22,11769,8.4
29,11769,9.0
31,11769,7.5
27,11769,8.4
27,11769,9.4
26,11769,8.7
33,11769,8.8
32,11769,8.7
27,11769,8.7
27,11769,7.7
28,11769,8.8
24,11769,7.4
25,11769,8.0
24,11769,8.4
26,11769,7.4
25,11769,8.1
25,11769,9.7
19,11769,7.0
15,11769,7.4
14,11769,7.1
14,11769,7.0
14,11769,7.0
14,11769,7.0
15,11769,7.7
14,11769,7.7
13,11769,7.3
13,11769,7.4
14,11769,7.4
13,11769,7.4
15,11769,8.0
15,11769,8.0
16,11769,7.0
19,11769,8.1
15,11769,7.7
13,11769,7.3
15,11769,8.3
15,11769,7.4
17,11769,7.0
14,11769,7.9
14,11769,7.7
15,11769,7.1
14,11769,7.6
13,11769,7.4
13,11769,8.0
13,11769,8.6
13,11769,7.6
12,11769,8.3
14,11769,7.4
16,11769,8.0
14,11769,7.7
14,11769,7.7
14,11769,8.0
12,11769,8.3
14,11769,6.7
16,11769,8.0
16,11769,7.7
14,11769,6.7
13,11769,8.3
14,11769,8.3
13,11769,9.0
15,11769,8.6
14,11769,7.7
13,11769,7.0
13,11769,8.3
14,11769,7.7
15,11769,7.4
14,11769,7.3
13,11769,7.7
13,11769,7.3
15,11769,7.1
14,11769,7.7
14,11769,7.4
15,11769,7.7
13,11769,7.6
13,11769,7.3
14,11769,8.3
12,11769,7.0
13,11769,7.0
14,11769,8.0
14,11769,7.7
16,11769,7.7
14,11769,7.7
13,11769,7.6
13,11769,7.7
13,11769,8.0
13,11769,8.0
13,11769,7.3
14,11769,8.3
14,11769,6.7
13,11769,7.4
13,11769,8.0
13,11769,8.7
13,11769,7.0
13,11769,7.0
14,11769,8.3
14,11769,7.7
13,11769,7.6
13,11769,8.0
13,11769,7.4
13,11769,7.4
15,11769,8.0
13,11769,7.3
13,11769,7.7
13,11769,7.0
13,11769,7.9
13,11769,7.4
15,11769,7.6
13,11769,7.3
15,11769,7.4
14,11769,7.7
15,11769,7.0
16,11769,7.7
15,11769,7.3
16,11769,8.0
13,11769,7.3
14,11769,6.7
14,11769,7.9
14,11769,7.4
16,11769,7.6
15,11769,8.0
14,11769,7.3
14,11769,8.0
15,11769,7.6
13,11769,7.0
14,11769,7.7
13,11769,7.3
15,11769,8.0
19,11769,9.0
19,11769,7.1
20,11769,9.0
29,11769,8.8
31,11769,7.4
23,11769,8.7
23,11769,8.0
24,11769,7.7
25,11769,9.3
25,11769,8.4
16,11769,7.0
16,11769,8.9
17,11769,9.1
17,11769,7.7
13,11769,7.3
13,11769,7.0
15,11769,8.0
16,11769,8.0
13,11769,8.7
15,11769,7.4
14,11769,7.7
15,11769,8.0
15,11769,8.7
15,11769,9.0
15,11769,8.3
16,11769,7.7
15,11769,7.0
16,11769,8.7
14,11769,8.0
15,11769,6.7
15,11769,7.3
15,11769,7.7
16,11769,8.0
22,11769,8.0
26,11769,8.5
21,11769,7.7
13,11769,8.0
13,11769,6.7
13,11769,7.9
13,11769,7.3
14,11769,7.7
13,11769,8.3
16,11769,7.4
16,11769,8.7
27,11769,8.8
28,11769,7.8
30,11769,8.4
28,11769,7.8
31,11769,7.7
27,11769,8.1
29,11769,9.0
29,11769,9.3
26,11769,8.0
30,11769,9.7
29,11769,7.7
30,11769,8.4
29,11769,8.4
29,11769,8.0
15,11769,7.7
14,11769,8.0
13,11769,7.0
14,11769,7.3
13,11769,8.1
13,11769,7.3
13,11769,7.0
13,11769,8.1
12,11769,7.6
12,11769,8.0
13,11769,7.7
14,11769,7.7
14,11769,7.3
14,11769,7.3
13,11769,7.7
13,11769,8.0
17,11769,8.0
20,11769,8.4
15,11769,8.0
13,11769,7.6
13,11769,7.0
12,11769,8.0
12,11769,7.0
13,11769,7.0
13,11769,7.6
15,11769,7.3
13,11769,8.3
15,11769,7.7
13,11769,8.3
13,11769,8.4
13,11769,7.6
16,11769,7.7
14,11769,7.3
13,11769,8.3
13,11769,8.6
13,11769,7.4
14,11769,7.0
14,11769,7.6
13,11769,7.1
13,11769,8.6
13,11769,7.7
13,11769,8.0
13,11769,8.9
14,11769,7.0
15,11769,7.0
15,11769,8.3
14,11769,7.6
15,11769,8.3
17,11769,8.4
13,11769,6.9
13,11769,7.3
13,11769,7.0
13,11769,8.0
14,11769,7.4
14,11769,7.4
19,11769,7.7
22,11769,9.6
25,11769,8.7
22,11769,8.1
15,11769,7.4
13,11769,7.7
13,11769,7.7
12,11769,7.0
12,11769,7.4
13,11769,7.0
13,11769,8.9
16,11769,8.7
20,11769,8.0
22,11769,8.1
13,11769,7.4
13,11769,7.7
13,11769,7.7
14,11769,8.3
14,11769,7.6
13,11769,7.4
16,11769,8.6
14,11769,6.7
13,11769,8.0
14,11769,8.0
14,11769,7.7
14,11769,7.7
20,11769,7.4
22,11769,7.5
26,11769,8.0
13,11769,7.6
15,11769,7.1
16,11769,7.9
16,11769,7.4
15,11769,8.3
13,11769,8.0
11,11769,7.6
13,11769,7.0
13,11769,7.7
12,11769,7.7
13,11769,8.0
12,11769,8.3
13,11769,8.9
13,11769,7.6
12,11769,7.7
13,11769,7.0
14,11769,7.3
14,11769,7.7
15,11769,8.4
15,11769,7.3
16,11769,7.0
12,11769,7.4
14,11769,7.0
15,11769,7.3
14,11769,7.4
13,11769,8.3
15,11769,7.6
12,11769,7.9
13,11769,7.1
14,11769,7.6
13,11769,8.0
13,11769,8.0
12,11769,7.3
15,11769,7.3
12,11769,8.2
13,11769,8.7
13,11769,7.6
14,11769,8.0
16,11769,7.3
13,11769,8.3
13,11769,8.2
13,11769,7.4
14,11769,7.7
14,11769,7.3
13,11769,7.7
13,11769,7.7
12,11769,7.3
13,11769,8.3
13,11769,8.0
14,11769,8.4
16,11769,7.0
19,11769,8.7
19,11769,8.3
19,11769,8.7
23,11769,9.1
24,11769,8.7
22,11769,7.4
22,11769,9.0
25,11769,8.7
27,11769,7.7
23,11769,8.0
22,11769,9.0
25,11769,8.2
23,11769,8.1
25,11769,9.8
24,11769,8.1
22,11769,8.3
21,11769,6.7
12,11769,8.0
14,11769,6.7
13,11769,7.7
12,11769,7.3
14,11769,9.0
13,11769,7.3
11,11769,7.6
12,11769,7.7
13,11769,8.3
13,11769,8.6
13,11769,7.3
13,11769,7.9
11,11769,7.3
13,11769,8.0
12,11769,7.0
12,11769,6.9
12,11769,8.3
12,11769,7.9
13,11769,7.7
13,11769,7.7
14,11769,7.3
15,11769,7.3
13,11769,7.9
13,11769,7.3
12,11769,8.3
14,11769,7.0
14,11769,7.0
13,11769,7.6
13,11769,7.7
12,11769,7.7
12,11769,6.6
12,11769,7.0
12,11769,7.3
11,11769,7.3
13,11769,6.7
13,11769,7.3
13,11769,8.0
13,11769,8.1
13,11769,7.9
11,11769,7.0
13,11769,7.7
17,11769,8.3
13,11769,7.3
13,11769,8.0
11,11769,7.9
12,11769,8.0
12,11769,7.0
15,11769,8.0
20,11769,8.4
17,11769,7.6
13,11769,7.0
14,11769,8.0
14,11769,7.3
13,11769,6.7
11,11769,7.3
12,11769,8.9
13,11769,8.0
13,11769,7.9
13,11769,8.0
12,11769,7.3
12,11769,8.2
13,11769,8.0
16,11769,7.4
14,11769,7.3
15,11769,7.1
15,11769,8.3
14,11769,8.3
14,11769,7.3
13,11769,7.6
12,11769,8.0
15,11769,8.0
14,11769,8.0
12,11769,7.6
12,11769,7.6
13,11769,8.6
14,11769,8.3
14,11769,7.9
14,11769,7.0
15,11769,7.6
12,11769,6.7
12,11769,8.0
13,11769,8.0
15,11769,6.7
18,11769,7.3
17,11769,7.6
14,11769,8.0
20,11769,7.4
22,11769,7.4
18,11769,8.7
14,11769,7.7
11,11769,6.3
13,11769,7.7
13,11769,8.0
13,11769,7.6
12,11769,7.3
15,11769,8.3
11,11769,7.0
12,11769,7.6
13,11769,8.3
15,11769,7.3
13,11769,8.1
11,11769,7.6
13,11769,8.6
12,11769,9.5
14,11769,8.2
15,11769,7.3
13,11769,7.6
13,11769,7.3
11,11769,7.7
13,11769,8.3
13,11769,8.2
13,11769,7.4
14,11769,7.6
13,11769,7.8
13,11769,7.0
13,11769,7.0
12,11769,7.7
13,11769,8.0
12,11769,8.3
12,11769,7.3
13,11769,7.0
12,11769,7.0
13,11769,8.6
13,11769,7.7
13,11769,7.0
13,11769,7.0
12,11769,8.0
13,11769,7.6
11,11769,8.0
13,11769,9.0
15,11769,8.7
17,11769,7.3
16,11769,7.0
17,11769,7.7
15,11769,7.6
14,11769,6.6
12,11769,7.4
12,11769,7.9
13,11769,7.6
12,11769,7.4
13,11769,6.7
12,11769,7.3
12,11769,7.6
11,11769,8.3
13,11769,7.3
13,11769,7.0
13,11769,7.6
13,11769,7.0
12,11769,7.6
16,11769,7.7
11,11769,6.4
13,11769,8.3
14,11769,7.6
19,11769,8.4
13,11769,7.0
13,11769,7.3
13,11769,8.3
11,11769,8.0
14,11769,7.3
12,11769,7.3
11,11769,8.6
12,11769,7.3
11,11769,7.3
19,11769,7.7
22,11769,6.8
11,11769,8.6
13,11769,7.7
13,11769,6.1
11,11769,6.7
13,11769,8.4
13,11769,7.7
14,11769,7.3
13,11769,8.3
13,11769,7.7
14,11769,7.0
15,11769,7.6
15,11769,7.7
13,11769,7.3
13,11769,8.0
13,11769,7.6
12,11769,7.7
12,11769,7.7
13,11769,7.7
11,11769,6.9
12,11769,7.6
12,11769,8.3
15,11769,7.3
12,11769,7.7
11,11769,7.3
12,11769,7.0
13,11769,6.7
12,11769,7.6
13,11769,7.4
13,11769,7.6
13,11769,7.1
13,11769,7.9
13,11769,7.3
13,11769,7.7
12,11769,7.0
12,11769,7.6
11,11769,7.0
11,11769,8.0
12,11769,7.6
15,11769,8.3
18,11769,7.4
25,11769,7.8
12,11769,7.3
13,11769,7.9
13,11769,6.7
11,11769,7.3
12,11769,7.3
11,11769,7.3
11,11769,7.6
13,11769,7.6
11,11769,7.7
11,11769,7.3
13,11769,7.0
15,11769,7.3
15,11769,7.4
14,11769,7.3
11,11769,7.6
15,11769,7.7
13,11769,7.3
11,11769,7.3
12,11769,7.6
12,11769,7.3
11,11769,7.6
13,11769,8.3
13,11769,7.7
13,11769,7.6
15,11769,7.7
17,11769,7.4
20,11769,8.0
13,11769,6.6
11,11769,8.0
12,11769,7.3
11,11769,8.0
12,11769,8.0
12,11769,8.9
15,11769,8.0
16,11769,8.0
20,11769,8.4
24,11769,7.6
14,11769,6.7
13,11769,8.0
13,11769,7.3
13,11769,7.0
13,11769,7.6
17,11769,8.6
22,11769,6.8
16,11769,7.7
14,11769,7.4
16,11769,7.6
14,11769,7.7
11,11769,7.3
13,11769,7.3
12,11769,6.6
12,11769,8.3
17,11769,7.0
12,11769,7.4
12,11769,7.6
13,11769,7.4
13,11769,7.4
12,11769,7.0
3,11769,6.3
1,0,8.0
